H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/28 07:35:29,1656.47,1656.48,1654.88,1657.63,0.02,0.03,-0.08,0.07,230.70,-0.00,-0.00,49.928,>
M<2024/07/28 07:35:39,1656.54,1656.55,1655.00,1657.75,0.02,0.03,0.00,0.07,230.57,0.21,0.00,49.954,>
M<2024/07/28 07:35:49,1656.61,1656.61,1655.00,1657.75,0.02,0.03,0.00,0.08,230.64,0.26,0.00,49.972,>
M<2024/07/28 07:35:59,1656.87,1656.86,1654.88,1658.00,0.02,0.03,0.00,0.06,230.54,0.28,0.00,49.965,>
M<2024/07/28 07:36:09,1657.04,1657.04,1655.38,1658.13,0.02,0.03,-0.08,0.06,230.31,0.39,0.00,49.961,>
M<2024/07/28 07:36:19,1657.14,1657.15,1655.50,1658.13,0.02,0.03,-0.02,0.09,230.04,0.37,0.00,49.960,>
M<2024/07/28 07:36:29,1657.20,1657.21,1655.50,1658.38,0.02,0.03,0.00,0.06,230.11,0.25,0.00,49.960,>
M<2024/07/28 07:36:39,1657.34,1657.34,1655.75,1658.50,0.02,0.03,0.00,0.09,230.29,0.11,0.00,49.979,>
M<2024/07/28 07:36:49,1657.57,1657.57,1655.75,1658.88,0.02,0.03,-0.02,0.06,230.27,0.35,0.00,49.946,>
M<2024/07/28 07:36:59,1657.82,1657.81,1656.25,1659.13,0.02,0.03,0.00,0.11,230.27,-0.20,-0.00,49.935,>
M<2024/07/28 07:37:09,1658.06,1658.06,1656.38,1659.38,0.02,0.03,-0.03,0.09,230.29,0.20,0.00,49.979,>
M<2024/07/28 07:37:19,1658.35,1658.34,1656.88,1659.50,0.02,0.03,-0.05,0.07,230.30,0.28,0.00,49.952,>
M<2024/07/28 07:37:29,1658.52,1658.53,1657.00,1659.63,0.02,0.03,0.00,0.08,229.83,0.05,0.00,49.978,>
M<2024/07/28 07:37:39,1658.73,1658.73,1657.13,1660.00,0.02,0.03,-0.02,0.06,230.09,-0.05,-0.00,49.931,>
M<2024/07/28 07:37:49,1658.88,1658.88,1657.38,1659.88,0.02,0.03,0.00,0.07,229.72,-0.01,-0.00,49.955,>
M<2024/07/28 07:37:59,1659.17,1659.16,1657.50,1660.50,0.02,0.03,0.00,0.07,229.91,0.03,0.00,49.943,>
M<2024/07/28 07:38:09,1659.42,1659.42,1657.75,1660.63,0.02,0.03,-0.08,0.06,229.87,0.07,0.00,49.966,>
M<2024/07/28 07:38:19,1659.69,1659.69,1657.88,1660.75,0.02,0.03,0.00,0.07,229.85,-0.19,-0.00,50.053,>
M<2024/07/28 07:38:29,1659.95,1659.95,1658.38,1661.13,0.02,0.03,0.00,0.08,230.21,-0.14,-0.00,49.954,>
M<2024/07/28 07:38:39,1660.13,1660.12,1658.63,1661.25,0.02,0.03,-0.03,0.07,230.79,0.20,0.00,49.965,>
M<2024/07/28 07:38:49,1660.40,1660.40,1658.50,1661.63,0.02,0.03,0.00,0.07,230.68,-0.19,-0.00,49.965,>
M<2024/07/28 07:38:59,1660.59,1660.60,1658.88,1661.63,0.02,0.03,-0.03,0.07,230.56,-0.04,-0.00,50.007,>
M<2024/07/28 07:39:09,1660.76,1660.75,1659.00,1661.88,0.02,0.03,-0.02,0.06,230.60,0.19,0.00,50.113,>
M<2024/07/28 07:39:19,1660.99,1660.99,1659.38,1662.13,0.02,0.03,0.00,0.13,230.57,-0.14,-0.00,50.009,>
M<2024/07/28 07:39:29,1661.14,1661.14,1659.63,1662.38,0.02,0.03,-0.08,0.10,230.89,0.07,0.00,49.952,>
M<2024/07/28 07:39:39,1661.17,1661.18,1659.50,1662.25,0.02,0.03,0.00,0.06,230.86,-0.06,-0.00,49.947,>
M<2024/07/28 07:39:49,1661.37,1661.37,1659.50,1662.50,0.02,0.03,-0.02,0.09,230.77,0.25,0.00,49.982,>
M<2024/07/28 07:39:59,1661.52,1661.52,1660.00,1662.63,0.03,0.03,0.00,0.13,230.65,0.23,0.00,49.982,>
M<2024/07/28 07:40:09,1661.72,1661.71,1659.88,1662.88,0.02,0.03,0.00,0.06,230.79,-0.00,-0.00,49.983,>
M<2024/07/28 07:40:19,1661.93,1661.93,1660.13,1663.00,0.02,0.03,-0.04,0.07,230.64,0.15,0.00,49.970,>
M<2024/07/28 07:40:29,1662.23,1662.23,1660.63,1663.38,0.03,0.03,-0.02,0.06,230.79,0.10,0.00,50.114,>
M<2024/07/28 07:40:39,1662.40,1662.39,1660.75,1663.63,0.02,0.03,0.00,0.07,230.66,-0.08,-0.00,49.979,>
M<2024/07/28 07:40:50,1662.51,1662.50,1660.88,1663.75,0.02,0.03,-0.02,0.06,230.50,0.23,0.00,49.963,>
M<2024/07/28 07:41:00,1662.63,1662.63,1661.00,1663.75,0.03,0.03,0.00,0.07,230.67,0.10,0.00,49.990,>
M<2024/07/28 07:41:10,1662.77,1662.76,1661.13,1663.88,0.02,0.03,-0.03,0.06,230.81,-0.06,-0.00,49.932,>
M<2024/07/28 07:41:20,1662.83,1662.83,1661.25,1664.13,0.02,0.03,0.00,0.07,230.53,-0.10,-0.00,49.949,>
M<2024/07/28 07:41:30,1662.94,1662.95,1661.25,1664.25,0.02,0.03,0.00,0.06,230.55,-0.19,-0.00,49.971,>
M<2024/07/28 07:41:40,1663.20,1663.19,1661.38,1664.25,0.03,0.03,-0.05,0.07,230.73,0.17,0.00,50.028,>
M<2024/07/28 07:41:50,1663.47,1663.48,1661.75,1664.75,0.03,0.03,0.00,0.06,230.82,0.18,0.00,49.994,>
M<2024/07/28 07:42:00,1663.67,1663.67,1662.00,1664.75,0.02,0.03,0.00,0.09,231.03,-0.12,-0.00,50.010,>
M<2024/07/28 07:42:10,1663.86,1663.86,1662.25,1665.13,0.03,0.03,0.00,0.07,230.92,0.03,0.00,49.961,>
M<2024/07/28 07:42:20,1663.99,1664.01,1662.00,1665.00,0.02,0.03,0.00,0.07,230.82,-0.06,-0.00,50.004,>
M<2024/07/28 07:42:30,1664.08,1664.09,1661.88,1665.13,0.02,0.03,0.00,0.07,231.06,0.19,0.00,49.996,>
M<2024/07/28 07:42:40,1664.09,1664.10,1662.50,1665.25,0.03,0.03,-0.06,0.06,231.14,0.13,0.00,50.023,>
M<2024/07/28 07:42:50,1664.03,1664.04,1662.38,1665.00,0.03,0.03,0.00,0.07,231.19,0.06,0.00,50.092,>
M<2024/07/28 07:43:00,1664.09,1664.10,1662.50,1665.13,0.03,0.03,0.00,0.06,231.23,0.22,0.00,49.983,>
M<2024/07/28 07:43:10,1664.19,1664.18,1662.50,1665.25,0.02,0.03,0.00,0.06,231.27,0.06,0.00,50.125,>
M<2024/07/28 07:43:20,1664.41,1664.41,1662.63,1665.75,0.03,0.03,0.00,0.06,231.19,-0.09,-0.00,49.976,>
M<2024/07/28 07:43:30,1664.71,1664.71,1663.00,1665.75,0.02,0.03,0.00,0.06,231.22,0.05,0.00,50.016,>
M<2024/07/28 07:43:40,1664.95,1664.95,1663.38,1666.50,0.03,0.03,-0.02,0.07,231.27,0.03,0.00,50.019,>
M<2024/07/28 07:43:50,1665.15,1665.14,1663.50,1666.63,0.03,0.03,0.00,0.07,230.90,0.17,0.00,50.001,>
M<2024/07/28 07:44:00,1665.34,1665.34,1663.38,1666.63,0.03,0.03,0.00,0.09,230.97,-0.05,-0.00,50.089,>
M<2024/07/28 07:44:10,1665.45,1665.46,1663.13,1666.63,0.03,0.03,0.00,0.13,231.29,-0.01,-0.00,49.955,>
M<2024/07/28 07:44:20,1665.79,1665.78,1663.63,1666.88,0.03,0.03,0.00,0.07,231.40,-0.11,-0.00,49.951,>
M<2024/07/28 07:44:30,1666.00,1665.99,1663.88,1667.13,0.03,0.03,0.00,0.10,231.39,0.02,0.00,50.022,>
M<2024/07/28 07:44:40,1666.31,1666.32,1664.38,1667.38,0.03,0.03,0.00,0.07,231.58,-0.09,-0.00,50.007,>
M<2024/07/28 07:44:50,1666.52,1666.53,1664.88,1667.50,0.03,0.03,0.00,0.08,231.63,0.09,0.00,49.954,>
M<2024/07/28 07:45:00,1666.58,1666.58,1664.50,1667.75,0.03,0.03,-0.06,0.07,231.85,-0.01,-0.00,49.984,>
M<2024/07/28 07:45:10,1666.68,1666.67,1665.00,1667.88,0.03,0.03,-0.04,0.07,231.58,-0.05,-0.00,49.975,>
M<2024/07/28 07:45:20,1666.80,1666.79,1664.50,1667.88,0.03,0.03,-0.03,0.07,231.40,0.32,0.00,50.133,>
M<2024/07/28 07:45:30,1666.91,1666.90,1665.13,1668.13,0.03,0.03,0.00,0.11,231.43,-0.28,-0.00,49.952,>
M<2024/07/28 07:45:40,1666.98,1666.97,1664.88,1668.25,0.03,0.03,0.00,0.07,231.29,0.24,0.00,49.940,>
M<2024/07/28 07:45:50,1666.99,1666.99,1664.88,1668.13,0.03,0.03,0.00,0.07,231.62,-0.09,-0.00,49.982,>
M<2024/07/28 07:46:00,1667.06,1667.07,1664.75,1668.13,0.03,0.03,-0.03,0.06,231.59,0.19,0.00,49.989,>
M<2024/07/28 07:46:10,1667.19,1667.19,1665.75,1668.25,0.03,0.03,0.00,0.13,231.64,0.01,0.00,49.958,>
M<2024/07/28 07:46:20,1667.36,1667.36,1665.25,1668.50,0.03,0.03,0.00,0.07,231.65,0.31,0.00,49.976,>
M<2024/07/28 07:46:30,1667.53,1667.53,1665.50,1668.75,0.03,0.03,0.00,0.07,231.67,0.25,0.00,49.960,>
M<2024/07/28 07:46:40,1667.75,1667.75,1666.13,1669.13,0.03,0.03,0.00,0.07,231.67,0.16,0.00,49.987,>
M<2024/07/28 07:46:51,1667.90,1667.90,1665.75,1669.00,0.03,0.03,-0.02,0.09,231.67,0.08,0.00,49.942,>
M<2024/07/28 07:47:01,1668.05,1668.06,1666.25,1669.25,0.03,0.03,-0.08,0.08,231.36,0.11,0.00,50.067,>
M<2024/07/28 07:47:11,1668.21,1668.21,1666.25,1669.50,0.03,0.03,-0.05,0.07,231.38,-0.03,-0.00,49.966,>
M<2024/07/28 07:47:21,1668.35,1668.35,1666.50,1669.63,0.03,0.03,0.00,0.09,231.53,-0.09,-0.00,49.961,>
M<2024/07/28 07:47:31,1668.62,1668.62,1666.88,1670.13,0.03,0.03,0.00,0.06,231.23,0.09,0.00,50.047,>
M<2024/07/28 07:47:41,1668.98,1669.00,1667.25,1670.25,0.03,0.03,-0.03,0.07,231.24,0.42,0.00,49.925,>
M<2024/07/28 07:47:51,1669.28,1669.27,1667.25,1670.63,0.03,0.03,-0.02,0.06,231.24,-0.12,-0.00,49.935,>
M<2024/07/28 07:48:01,1669.49,1669.49,1667.88,1670.75,0.03,0.03,-0.02,0.07,231.19,-0.05,-0.00,49.950,>
M<2024/07/28 07:48:11,1669.72,1669.72,1668.13,1670.88,0.03,0.03,0.00,0.06,231.46,0.05,0.00,49.976,>
M<2024/07/28 07:48:21,1669.94,1669.96,1668.38,1671.00,0.03,0.03,-0.02,0.13,231.11,0.19,0.00,49.963,>
M<2024/07/28 07:48:31,1670.23,1670.22,1668.50,1671.25,0.03,0.03,0.00,0.07,231.11,0.27,0.00,49.986,>
M<2024/07/28 07:48:41,1670.55,1670.56,1668.88,1671.75,0.03,0.03,0.00,0.07,231.50,0.03,0.00,50.060,>
M<2024/07/28 07:48:51,1670.91,1670.92,1669.00,1672.25,0.03,0.03,-0.04,0.06,231.50,-0.10,-0.00,49.956,>
M<2024/07/28 07:49:01,1671.25,1671.24,1669.50,1672.38,0.03,0.03,0.00,0.07,231.80,-0.03,-0.00,50.065,>
M<2024/07/28 07:49:11,1671.58,1671.59,1669.75,1672.63,0.03,0.03,-0.02,0.08,232.13,0.05,0.00,49.949,>
M<2024/07/28 07:49:21,1671.85,1671.84,1670.38,1673.38,0.03,0.03,0.00,0.07,232.06,-0.03,-0.00,49.966,>
M<2024/07/28 07:49:31,1671.99,1671.99,1670.00,1673.13,0.03,0.03,-0.06,0.08,231.75,0.47,0.00,49.934,>
M<2024/07/28 07:49:41,1672.13,1672.13,1670.50,1673.13,0.03,0.03,0.00,0.12,231.68,0.12,0.00,49.973,>
M<2024/07/28 07:49:51,1672.31,1672.30,1670.63,1673.38,0.03,0.03,0.00,0.07,231.78,-0.07,-0.00,49.950,>
M<2024/07/28 07:50:01,1672.39,1672.38,1670.25,1673.50,0.03,0.03,-0.03,0.07,231.53,0.37,0.00,50.073,>
M<2024/07/28 07:50:11,1672.51,1672.52,1670.88,1673.63,0.03,0.03,-0.02,0.07,231.57,0.12,0.00,49.953,>
M<2024/07/28 07:50:21,1672.68,1672.67,1671.00,1673.75,0.03,0.03,0.00,0.13,231.57,0.17,0.00,49.948,>
M<2024/07/28 07:50:31,1672.79,1672.77,1671.13,1673.88,0.03,0.03,-0.04,0.07,231.54,-0.29,-0.00,49.960,>
M<2024/07/28 07:50:41,1672.87,1672.86,1670.75,1673.88,0.03,0.03,0.00,0.08,231.72,-0.08,-0.00,50.011,>
M<2024/07/28 07:50:51,1673.04,1673.04,1671.50,1674.00,0.03,0.03,0.00,0.09,231.55,0.17,0.00,49.961,>
M<2024/07/28 07:51:01,1673.10,1673.11,1670.63,1674.25,0.03,0.03,-0.09,0.10,231.36,0.14,0.00,49.958,>
M<2024/07/28 07:51:11,1673.12,1673.12,1671.25,1674.38,0.03,0.03,-0.05,0.07,231.01,-0.20,-0.00,49.960,>
M<2024/07/28 07:51:21,1673.38,1673.38,1671.88,1674.38,0.03,0.03,0.00,0.07,231.13,-0.24,-0.00,49.966,>
M<2024/07/28 07:51:31,1673.62,1673.61,1671.63,1674.88,0.03,0.03,-0.05,0.10,231.23,-0.11,-0.00,49.960,>
M<2024/07/28 07:51:41,1673.83,1673.82,1672.25,1674.88,0.03,0.03,0.00,0.07,231.01,0.21,0.00,49.952,>
M<2024/07/28 07:51:51,1674.12,1674.12,1672.38,1675.38,0.03,0.03,0.00,0.12,231.06,0.23,0.00,49.953,>
M<2024/07/28 07:52:01,1674.48,1674.48,1672.88,1675.63,0.03,0.03,-0.05,0.07,231.40,0.03,0.00,50.006,>
M<2024/07/28 07:52:11,1674.87,1674.87,1673.25,1676.13,0.03,0.03,0.00,0.13,231.60,-0.16,-0.00,49.982,>
M<2024/07/28 07:52:21,1675.28,1675.27,1673.38,1676.50,0.03,0.03,-0.05,0.07,231.29,0.04,0.00,49.972,>
M<2024/07/28 07:52:31,1675.68,1675.67,1673.75,1676.88,0.03,0.03,0.00,0.09,231.25,-0.19,-0.00,50.072,>
M<2024/07/28 07:52:41,1676.16,1676.15,1673.75,1677.75,0.03,0.03,0.00,0.07,231.30,0.17,0.00,50.033,>
M<2024/07/28 07:52:52,1676.62,1676.62,1674.63,1678.00,0.03,0.03,-0.06,0.08,231.32,0.19,0.00,49.998,>
M<2024/07/28 07:53:02,1677.13,1677.12,1675.13,1678.38,0.03,0.03,0.00,0.14,231.17,-0.05,-0.00,49.948,>
M<2024/07/28 07:53:12,1677.68,1677.68,1675.75,1678.88,0.03,0.03,0.00,0.06,231.14,0.27,0.00,49.955,>
M<2024/07/28 07:53:22,1678.06,1678.06,1676.38,1679.13,0.03,0.03,0.00,0.07,231.16,-0.28,-0.00,49.968,>
M<2024/07/28 07:53:32,1678.43,1678.44,1676.63,1679.63,0.03,0.03,0.00,0.08,231.17,-0.03,-0.00,49.961,>
M<2024/07/28 07:53:43,1679.02,1679.02,1677.25,1680.13,0.03,0.03,0.00,0.07,231.04,-0.09,-0.00,49.982,>
M<2024/07/28 07:53:53,1679.69,1679.68,1677.75,1680.88,0.03,0.03,-0.03,0.07,230.92,-0.14,-0.00,49.970,>
M<2024/07/28 07:54:03,1680.14,1680.14,1678.38,1681.50,0.03,0.03,-0.06,0.06,230.89,0.21,0.00,50.080,>
M<2024/07/28 07:54:13,1680.55,1680.55,1678.63,1681.88,0.03,0.03,0.00,0.11,231.13,0.07,0.00,49.976,>
M<2024/07/28 07:54:23,1680.94,1680.94,1679.00,1682.13,0.03,0.03,0.00,0.07,231.34,-0.08,-0.00,49.988,>
M<2024/07/28 07:54:33,1681.38,1681.38,1679.38,1682.75,0.03,0.03,-0.05,0.07,230.97,0.03,0.00,49.956,>
M<2024/07/28 07:54:43,1681.78,1681.77,1680.13,1683.13,0.03,0.03,0.00,0.07,230.93,0.28,0.00,49.979,>
M<2024/07/28 07:54:53,1682.21,1682.21,1680.00,1683.50,0.03,0.03,0.00,0.07,231.15,0.04,0.00,49.956,>
M<2024/07/28 07:55:03,1682.49,1682.49,1680.50,1683.75,0.03,0.03,0.00,0.07,231.07,-0.15,-0.00,49.962,>
M<2024/07/28 07:55:13,1682.90,1682.90,1681.13,1684.38,0.03,0.03,0.00,0.13,231.06,-0.11,-0.00,49.954,>
M<2024/07/28 07:55:23,1683.38,1683.38,1681.38,1684.88,0.03,0.03,0.00,0.07,231.13,0.35,0.00,49.951,>
M<2024/07/28 07:55:33,1683.86,1683.86,1681.25,1685.50,0.03,0.03,0.00,0.07,230.82,0.21,0.00,49.948,>
M<2024/07/28 07:55:43,1684.08,1684.09,1682.25,1685.50,0.03,0.03,0.00,0.07,230.44,0.17,0.00,49.951,>
M<2024/07/28 07:55:53,1684.34,1684.34,1682.63,1685.63,0.03,0.03,-0.05,0.07,230.78,-0.20,-0.00,50.075,>
M<2024/07/28 07:56:03,1684.68,1684.68,1682.50,1685.88,0.03,0.03,-0.04,0.10,230.95,0.23,0.00,49.965,>
M<2024/07/28 07:56:13,1684.94,1684.94,1682.88,1686.25,0.03,0.03,-0.05,0.06,230.52,-0.31,-0.00,49.965,>
M<2024/07/28 07:56:23,1685.34,1685.33,1683.63,1686.63,0.03,0.03,0.00,0.07,230.67,0.11,0.00,49.948,>
M<2024/07/28 07:56:33,1685.63,1685.63,1683.88,1687.13,0.03,0.03,0.00,0.09,230.80,-0.13,-0.00,49.953,>
M<2024/07/28 07:56:44,1686.04,1686.04,1684.25,1687.38,0.03,0.03,0.00,0.09,230.69,-0.20,-0.00,49.961,>
M<2024/07/28 07:56:54,1686.38,1686.38,1684.63,1687.75,0.03,0.03,0.00,0.12,230.82,-0.13,-0.00,49.974,>
M<2024/07/28 07:57:04,1686.73,1686.74,1684.50,1688.13,0.03,0.03,0.00,0.07,230.90,0.12,0.00,49.952,>
M<2024/07/28 07:57:14,1687.11,1687.11,1685.25,1688.50,0.03,0.03,0.00,0.07,230.89,0.40,0.00,50.059,>
M<2024/07/28 07:57:24,1687.41,1687.42,1685.13,1688.63,0.03,0.03,-0.02,0.07,230.87,0.26,0.00,49.932,>
M<2024/07/28 07:57:34,1687.72,1687.72,1686.00,1689.25,0.03,0.03,0.00,0.07,230.74,0.04,0.00,49.921,>
M<2024/07/28 07:57:44,1688.04,1688.04,1686.25,1689.25,0.03,0.03,0.00,0.07,230.60,-0.18,-0.00,49.918,>
M<2024/07/28 07:57:54,1688.24,1688.24,1686.50,1689.38,0.03,0.03,0.00,0.06,230.39,0.08,0.00,49.931,>
M<2024/07/28 07:58:04,1688.55,1688.56,1686.63,1689.63,0.03,0.03,0.00,0.13,230.34,0.21,0.00,49.974,>
M<2024/07/28 07:58:14,1688.76,1688.76,1686.88,1690.13,0.03,0.03,0.00,0.07,230.95,-0.03,-0.00,49.934,>
M<2024/07/28 07:58:24,1689.00,1689.00,1687.13,1690.25,0.03,0.03,0.00,0.07,230.93,0.15,0.00,49.957,>
M<2024/07/28 07:58:34,1689.53,1689.53,1687.88,1690.75,0.03,0.03,0.00,0.07,231.03,-0.01,-0.00,49.951,>
M<2024/07/28 07:58:44,1689.98,1689.98,1687.88,1691.13,0.03,0.03,0.00,0.07,231.08,-0.13,-0.00,49.920,>
M<2024/07/28 07:58:54,1690.35,1690.35,1688.50,1691.50,0.03,0.03,-0.06,0.07,231.19,0.08,0.00,49.974,>
M<2024/07/28 07:59:04,1690.76,1690.75,1689.00,1692.00,0.03,0.03,0.00,0.12,231.10,-0.13,-0.00,49.942,>
M<2024/07/28 07:59:14,1691.33,1691.34,1689.63,1692.50,0.03,0.03,0.00,0.07,230.66,0.01,0.00,49.951,>
M<2024/07/28 07:59:24,1691.83,1691.83,1689.88,1693.13,0.03,0.03,0.00,0.07,230.75,0.15,0.00,49.963,>
M<2024/07/28 07:59:34,1692.26,1692.26,1690.00,1693.63,0.03,0.03,-0.02,0.08,230.95,0.13,0.00,49.988,>
M<2024/07/28 07:59:44,1692.59,1692.58,1690.63,1693.88,0.03,0.03,0.00,0.10,231.11,0.13,0.00,49.955,>
M<2024/07/28 07:59:54,1692.91,1692.91,1691.25,1694.13,0.03,0.03,0.00,0.07,231.20,-0.03,-0.00,49.938,>
M<2024/07/28 08:00:04,1693.13,1693.14,1691.63,1694.25,0.03,0.03,0.00,0.07,231.44,-0.05,-0.00,49.933,>
M<2024/07/28 08:00:14,1693.23,1693.23,1691.50,1694.63,0.03,0.04,-0.05,0.07,230.69,0.08,0.00,49.964,>
M<2024/07/28 08:00:24,1693.44,1693.45,1691.38,1694.63,0.03,0.03,0.00,0.07,230.72,0.28,0.00,49.971,>
M<2024/07/28 08:00:34,1693.72,1693.71,1692.00,1695.38,0.03,0.03,0.00,0.07,230.78,0.08,0.00,49.963,>
M<2024/07/28 08:00:44,1694.02,1694.02,1692.00,1695.25,0.03,0.03,0.00,0.11,230.54,0.19,0.00,49.941,>
M<2024/07/28 08:00:54,1694.10,1694.11,1692.25,1695.63,0.03,0.03,-0.05,0.09,230.40,-0.01,-0.00,49.932,>
M<2024/07/28 08:01:04,1694.39,1694.38,1692.88,1695.50,0.03,0.04,0.00,0.07,230.37,0.03,0.00,49.935,>
M<2024/07/28 08:01:14,1694.64,1694.63,1693.00,1695.75,0.03,0.03,0.00,0.07,230.11,0.35,0.00,50.059,>
M<2024/07/28 08:01:24,1694.78,1694.76,1693.13,1695.88,0.03,0.03,0.00,0.07,230.24,-0.16,-0.00,49.949,>
M<2024/07/28 08:01:34,1694.91,1694.91,1693.25,1696.00,0.03,0.03,0.00,0.07,230.51,-0.02,-0.00,49.935,>
M<2024/07/28 08:01:44,1694.90,1694.89,1693.25,1696.50,0.03,0.03,0.00,0.08,230.97,0.08,0.00,49.933,>
M<2024/07/28 08:01:54,1694.87,1694.85,1692.75,1695.88,0.03,0.03,0.00,0.07,231.01,-0.10,-0.00,49.961,>
M<2024/07/28 08:02:04,1694.67,1694.66,1692.38,1696.00,0.03,0.03,0.00,0.13,230.76,0.20,0.00,49.886,>
M<2024/07/28 08:02:14,1694.40,1694.39,1692.50,1695.75,0.03,0.03,-0.02,0.08,230.83,-0.26,-0.00,49.894,>
M<2024/07/28 08:02:24,1694.39,1694.38,1692.38,1695.38,0.03,0.03,0.00,0.13,230.47,-0.26,-0.00,49.907,>
M<2024/07/28 08:02:34,1694.46,1694.45,1692.75,1695.88,0.03,0.03,0.00,0.09,230.76,-0.32,-0.00,49.913,>
M<2024/07/28 08:02:45,1694.55,1694.54,1692.75,1696.00,0.03,0.03,0.00,0.07,230.99,0.23,0.00,49.913,>
M<2024/07/28 08:02:55,1694.50,1694.50,1692.88,1695.63,0.03,0.03,-0.07,0.07,231.02,0.24,0.00,50.031,>
M<2024/07/28 08:03:05,1694.44,1694.43,1692.63,1695.50,0.03,0.03,-0.05,0.09,230.76,-0.16,-0.00,49.895,>
M<2024/07/28 08:03:15,1694.40,1694.39,1692.88,1695.88,0.03,0.03,0.00,0.09,230.92,0.16,0.00,50.036,>
M<2024/07/28 08:03:25,1694.12,1694.13,1692.13,1695.38,0.03,0.03,0.00,0.07,230.94,0.07,0.00,49.891,>
M<2024/07/28 08:03:35,1693.93,1693.94,1692.13,1695.00,0.03,0.03,-0.02,0.08,230.86,-0.22,-0.00,49.942,>
M<2024/07/28 08:03:45,1693.93,1693.94,1692.25,1695.63,0.03,0.03,0.00,0.07,230.82,0.44,0.00,49.920,>
M<2024/07/28 08:03:55,1694.05,1694.06,1692.38,1695.13,0.03,0.03,-0.05,0.07,230.67,0.07,0.00,49.939,>
M<2024/07/28 08:04:05,1694.06,1694.07,1692.38,1695.13,0.03,0.03,0.00,0.08,231.03,0.14,0.00,49.913,>
M<2024/07/28 08:04:15,1694.15,1694.15,1692.38,1695.25,0.03,0.03,0.00,0.12,230.97,-0.15,-0.00,49.940,>
M<2024/07/28 08:04:25,1694.34,1694.33,1692.63,1695.50,0.03,0.03,0.00,0.07,231.11,0.27,0.00,49.901,>
M<2024/07/28 08:04:35,1694.38,1694.37,1692.38,1695.38,0.03,0.03,-0.06,0.07,230.89,0.06,0.00,49.904,>
M<2024/07/28 08:04:45,1694.54,1694.53,1692.88,1695.88,0.03,0.03,0.00,0.13,230.64,-0.18,-0.00,49.913,>
M<2024/07/28 08:04:55,1694.84,1694.84,1693.13,1696.00,0.03,0.03,0.00,0.07,231.00,0.23,0.00,50.021,>
M<2024/07/28 08:05:05,1694.55,1694.55,1692.88,1695.88,0.03,0.03,0.00,0.07,230.97,0.10,0.00,49.935,>
M<2024/07/28 08:05:15,1694.71,1694.70,1693.00,1696.25,0.03,0.03,0.00,0.07,230.99,0.30,0.00,49.916,>
M<2024/07/28 08:05:25,1694.99,1695.00,1693.38,1696.25,0.03,0.03,0.00,0.07,231.22,0.24,0.00,49.886,>
M<2024/07/28 08:05:35,1695.28,1695.27,1693.63,1696.75,0.03,0.03,0.00,0.07,231.13,-0.08,-0.00,49.922,>
M<2024/07/28 08:05:45,1695.74,1695.73,1693.88,1696.88,0.03,0.03,0.00,0.07,231.12,0.01,0.00,49.917,>
M<2024/07/28 08:05:55,1696.22,1696.22,1694.38,1697.88,0.03,0.03,0.00,0.12,231.15,-0.05,-0.00,49.890,>
M<2024/07/28 08:06:05,1696.79,1696.79,1695.00,1698.00,0.03,0.03,0.00,0.09,231.15,0.10,0.00,50.013,>
M<2024/07/28 08:06:15,1697.37,1697.36,1695.00,1698.75,0.03,0.03,-0.02,0.07,230.97,0.02,0.00,49.943,>
M<2024/07/28 08:06:25,1698.28,1698.28,1696.50,1699.88,0.03,0.03,0.00,0.13,230.78,-0.23,-0.00,49.926,>
M<2024/07/28 08:06:35,1699.29,1699.29,1697.25,1701.00,0.03,0.03,-0.06,0.07,231.07,0.06,0.00,49.925,>
M<2024/07/28 08:06:45,1700.37,1700.37,1698.50,1701.88,0.03,0.04,-0.05,0.08,231.10,-0.01,-0.00,49.905,>
M<2024/07/28 08:06:55,1701.59,1701.60,1699.50,1703.25,0.03,0.04,-0.04,0.08,230.97,-0.19,-0.00,49.912,>
M<2024/07/28 08:07:05,1702.89,1702.90,1700.88,1704.50,0.03,0.04,0.00,0.08,230.96,0.07,0.00,49.909,>
M<2024/07/28 08:07:15,1704.28,1704.28,1702.00,1706.00,0.03,0.04,0.00,0.08,230.80,0.12,0.00,49.919,>
M<2024/07/28 08:07:25,1705.80,1705.79,1703.63,1707.38,0.03,0.04,0.00,0.10,229.96,0.39,0.00,49.946,>
M<2024/07/28 08:07:35,1707.29,1707.30,1705.25,1709.00,0.03,0.04,0.00,0.07,230.04,-0.10,-0.00,49.899,>
M<2024/07/28 08:07:45,1708.77,1708.77,1706.38,1710.75,0.03,0.04,-0.03,0.09,229.78,-0.12,-0.00,49.903,>
M<2024/07/28 08:07:55,1710.10,1710.10,1708.00,1711.38,0.03,0.04,-0.03,0.07,230.10,-0.15,-0.00,49.911,>
M<2024/07/28 08:08:05,1711.42,1711.42,1709.38,1713.13,0.03,0.04,0.00,0.08,230.04,0.23,0.00,49.978,>
M<2024/07/28 08:08:15,1712.68,1712.68,1710.38,1714.25,0.03,0.04,-0.02,0.07,229.87,-0.04,-0.00,49.940,>
